proposal_id,title,issue_type,severity,detail,current_category,current_department,current_policies,recommendation
PROP-195657,다자녀 할인 확대,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-195657,다자녀 할인 확대,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-195496,연령별출산대책,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,가족건강팀,,본문 기준 수동 재검토
PROP-194144,서울시민과 출산율 증가를 위한 여성 달리기 대회,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,가족건강팀,다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-193669,서울시에서 세계 최저 출산율 개선 제언,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,가족건강팀,,본문 기준 수동 재검토
PROP-193159,희망의 인문학 프로그램과 보육원,TAG_REVIEW,medium,"현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",정보·상담·교육·거버넌스,돌봄사업팀,다문화 보육료; 시간제 보육; 만0~5세 보육료; 방과후 보육료,본문 기준 수동 재검토
PROP-185277,조부모육아경제적지원해주세요,TAG_REVIEW,medium,"현재 태그=보육·돌봄 인프라, 태그 핵심어 약함",보육·돌봄 인프라,돌봄사업팀,,본문 기준 수동 재검토
PROP-185272,조부모 육아,TAG_REVIEW,medium,"현재 태그=보육·돌봄 인프라, 태그 핵심어 약함",보육·돌봄 인프라,돌봄사업팀,,본문 기준 수동 재검토
PROP-184604,동성연애 시청앞 대형행사  출산감소 부채질,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,다문화지원팀,,본문 기준 수동 재검토
PROP-184161,다자녀공영주차장할인제도개선사항,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-184161,다자녀공영주차장할인제도개선사항,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-184161,다자녀공영주차장할인제도개선사항,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-183353,다자녀 전용주차장 설치,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-183353,다자녀 전용주차장 설치,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-183353,다자녀 전용주차장 설치,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-182496,저출산 대책(국민연금  수령연령과 연계),TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,저출생사업1팀,,본문 기준 수동 재검토
PROP-181473,다자녀가정 할인 정책,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-181473,다자녀가정 할인 정책,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-181473,다자녀가정 할인 정책,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-180667,다자녀 혜택논의,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,"장애인가족지원팀, 가족지원팀, 저출생사업1팀",다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-180667,다자녀 혜택논의,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,"장애인가족지원팀, 가족지원팀, 저출생사업1팀",다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-180667,다자녀 혜택논의,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,"장애인가족지원팀, 가족지원팀, 저출생사업1팀",다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-180655,저출산 대책) 다자녀 가정 차량 운영 지원건,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,저출생사업1팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-180628,다자녀 장학생 역차별 제도개선,POLICY_REMOVED,high,공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 하수도사용료 감면,자동 제거 완료
PROP-180628,다자녀 장학생 역차별 제도개선,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면,다자녀·양육비·생활지원,가족지원팀,다자녀 가구 자동차 취득세 감면,자동 제거 완료
PROP-180628,다자녀 장학생 역차별 제도개선,POLICY_REMOVED,high,차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,다자녀·양육비·생활지원,가족지원팀,다자녀가구 자동차 취득세 취약계층 감면,자동 제거 완료
PROP-201935,최중증 발달장애인 통합돌봄 종사자의 '가족돌봄휴가' 사용 기준 명확화 및 처우 개선 건의,TAG_REVIEW,medium,"현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",정보·상담·교육·거버넌스,돌봄사업팀,서울형 육아휴직장려금; 서울형 육아휴직장려금(사업종료); 1인 자영업자?프리랜서 배우자 출산휴가 지원금; 서울시 중소기업 워라밸 포인트제; 서울형 강소기업 지원,본문 기준 수동 재검토
PROP-194620,서울시 관내의 모유수유시설의 한글 명칭과 영문 명칭 통일 해 주세요.,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,가족지원팀,,본문 기준 수동 재검토
PROP-184431,정신장애인을 위해 서울케어 건강돌봄팀에 정신건강사회복지사도 넣어주세요!,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,"가족건강팀, 돌봄사업팀, 장애인가족지원팀",병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-182889,낙인 차별없는 지역이동센터에  돌봄의 확대,TAG_REVIEW,medium,"현재 태그=다자녀·양육비·생활지원, 태그 핵심어 약함",다자녀·양육비·생활지원,"가족건강팀, 돌봄사업팀, 저출생사업1팀",병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-180778,서울을 방문한 외국인 관광객을 위한 유모차 대여서비스를 해주세요,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,다문화지원팀,,본문 기준 수동 재검토
PROP-180569,노노 돌봄 봉사와 마일리지,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,"가족건강팀, 돌봄사업팀, 저출생사업1팀",병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-193089,이편한동행 - 고독사 예방을 위한 지역사회 통합돌봄 시범 사업 제안,TAG_REVIEW,medium,"현재 태그=임신·난임·생식건강, 태그 핵심어 약함",임신·난임·생식건강,돌봄사업팀,병원동행 전담 아이돌봄서비스; 아픈아이 전담 아이돌봄서비스; 영아 전담 아이돌봄서비스; 영아종일제 아이돌봄 서비스; 초등돌봄교실,본문 기준 수동 재검토
PROP-187957,공동육아초등방과후의 사회적 인정과 제도적 지원을 원합니다.,TAG_REVIEW,medium,"현재 태그=취약·다양가족 사각지대, 태그 핵심어 약함",취약·다양가족 사각지대,가족지원팀,영아 전담 아이돌봄서비스; 서울시 중소기업 워라밸 포인트제; 외국인 가사(육아)인력 시범사업; 서울형 육아휴직장려금; 서울형 육아휴직장려금(사업종료),본문 기준 수동 재검토
PROP-196679,푸바오와 쌍둥이들？,TAG_REVIEW,medium,"현재 태그=주거·교통·도시생활환경, 태그 핵심어 약함",주거·교통·도시생활환경,저출생사업1팀,,본문 기준 수동 재검토
